date,store_id,product_id,warehouse_id,supplier_id,units_sold,inventory_level,units_ordered,units_received,delivery_delay_days,stockout_flag,revenue,unit_price_txn,discount_pct,holiday_promo_flag,weather,season
2022-02-01,S017,SPO-P0029,W01,SUP09,8.0,65.0,0,0,0.0,0,44799.36,5599.92,0.0,0,Cloudy,Winter
2022-02-01,S019,PET-P0007,W02,SUP04,42.0,51.0,132,0,0.0,0,48115.62,1145.61,0.0,0,Cloudy,Winter
2022-02-01,S019,SPO-P0010,W02,SUP04,22.0,70.0,111,0,10.0,0,32541.3,1479.15,0.0,0,Cloudy,Winter
2022-02-01,S020,BEA-P0002,W05,SUP12,5.0,246.0,0,0,0.0,0,1604.85,320.97,0.0,0,Sunny,Winter
2022-02-01,S020,FUR-P0008,W05,SUP02,32.0,134.0,0,0,0.0,0,19886.72,621.46,0.0,0,Cloudy,Winter
2022-02-01,S020,SPO-P0030,W05,SUP09,6.0,46.0,0,0,0.0,0,30505.62,5084.27,0.0,0,Sunny,Winter
2022-02-01,S021,PET-P0021,W02,SUP10,5.0,129.0,0,0,0.0,0,1807.4,361.48,0.0,0,Cold,Winter
2022-02-01,S022,GRO-P0036,W01,SUP03,6.0,174.0,0,0,0.0,0,2322.6,387.1,0.0,0,Cold,Winter
2022-02-01,S023,SPO-P0012,W05,SUP18,2.0,113.0,0,0,0.0,0,11161.24,5580.62,0.0,0,Cloudy,Winter
2022-02-01,S024,BEA-P0005,W04,SUP17,11.0,101.0,0,0,0.0,0,6452.71,586.61,0.0,0,Unknown,Winter
2022-02-01,S024,ELE-P0017,W04,SUP04,28.0,22.0,85,0,12.0,0,13058.08,466.36,19.0,1,Cloudy,Winter
2022-02-01,S024,PET-P0012,W04,SUP06,18.0,52.0,0,0,0.0,0,8489.34,471.63,0.0,0,Cloudy,Winter
2022-02-01,S025,PET-P0010,W07,SUP18,12.0,96.0,0,0,0.0,0,9699.96,808.33,22.0,1,Cold,Winter
2022-02-01,S025,PET-P0025,W07,SUP11,7.0,88.0,0,0,0.0,0,10520.02,1502.86,0.0,0,Cold,Winter
2022-02-02,S001,ELE-P0029,W01,SUP17,3.0,140.0,0,0,0.0,0,47284.14,15761.38,0.0,0,Cold,Winter
2022-02-02,S001,FUR-P0018,W01,SUP02,7.0,87.0,0,0,0.0,0,1819.02,259.86,0.0,0,Sunny,Winter
2022-02-02,S001,HOM-P0016,W01,SUP15,3.0,97.0,0,0,0.0,0,1355.01,451.67,0.0,0,Cloudy,Winter
2022-02-02,S001,SPO-P0020,W01,SUP15,4.0,64.0,0,0,0.0,0,4151.4,1037.85,0.0,0,Cold,Winter
2022-02-02,S002,GRO-P0011,W01,SUP05,7.0,80.0,0,0,0.0,0,2518.46,359.78,0.0,0,Cold,Winter
2022-02-02,S002,HOM-P0033,W01,SUP03,4.0,204.0,0,0,0.0,0,12237.52,3059.38,0.0,0,Cloudy,Winter
2022-02-02,S003,HOM-P0003,W02,SUP15,28.0,478.0,0,0,0.0,0,118660.36,4237.87,0.0,0,Cold,Winter
2022-02-02,S003,HOM-P0018,W02,SUP15,24.0,81.0,0,0,0.0,0,51992.16,2166.34,0.0,0,Cloudy,Winter
2022-02-02,S003,TOY-P0009,W02,SUP06,6.0,151.0,0,0,0.0,0,952.56,158.76,0.0,0,Cloudy,Winter
2022-02-02,S007,SPO-P0007,W04,SUP14,12.0,72.0,0,0,0.0,0,41994.72,3499.56,30.0,1,Cold,Winter
2022-02-02,S008,SPO-P0023,W05,SUP14,29.0,72.0,0,0,0.0,0,85558.12,2950.28,0.0,0,Cold,Winter
2022-02-02,S009,HOM-P0020,W01,SUP07,7.0,166.0,0,110,0.0,0,23291.38,3327.34,0.0,0,Cold,Winter
2022-02-02,S009,KIT-P0012,W01,SUP14,42.0,45.0,72,0,8.0,0,72384.06,1723.43,0.0,0,Cold,Winter
2022-02-02,S011,FUR-P0033,W05,SUP08,7.0,231.0,0,0,0.0,0,46924.99,6703.57,36.0,1,Cloudy,Winter
2022-02-02,S011,HOM-P0030,W05,SUP18,7.0,348.0,0,0,0.0,0,16484.79,2354.97,0.0,0,Cold,Winter
2022-02-02,S011,TOY-P0032,W05,SUP05,8.0,187.0,0,0,0.0,0,7698.0,962.25,0.0,0,Cloudy,Winter
2022-02-02,S012,ELE-P0038,W05,SUP20,3.0,79.0,0,0,0.0,0,68131.11,22710.37,0.0,0,Cloudy,Winter
2022-02-02,S012,FUR-P0015,W05,SUP02,14.0,69.0,0,0,0.0,0,1442.28,103.02,0.0,0,Sunny,Winter
2022-02-02,S013,FUR-P0020,W07,SUP02,11.0,193.0,0,0,0.0,0,6966.96,633.36,0.0,0,Cloudy,Winter
2022-02-02,S013,GRO-P0003,W07,SUP03,12.0,215.0,0,0,0.0,0,1742.4,145.2,0.0,0,Cold,Winter
2022-02-02,S014,CLO-P0003,W07,SUP06,19.0,138.0,0,0,0.0,0,8505.35,447.65,0.0,0,Cold,Winter
2022-02-02,S014,KIT-P0009,W07,SUP18,24.0,81.0,0,0,0.0,0,72012.24,3000.51,0.0,0,Cold,Winter
2022-02-02,S014,TOY-P0009,W07,SUP06,4.0,132.0,0,0,0.0,0,635.04,158.76,0.0,0,Cloudy,Winter
2022-02-02,S015,SPO-P0001,W04,SUP14,7.0,77.0,0,0,0.0,0,9926.77,1418.11,0.0,0,Cold,Winter
2022-02-02,S017,KIT-P0001,W01,SUP11,20.0,60.0,0,64,0.0,0,56415.4,2820.77,0.0,0,Cold,Winter
2022-02-02,S019,BEA-P0035,W02,SUP12,3.0,180.0,0,0,0.0,0,1468.62,489.54,0.0,0,Cold,Winter
2022-02-02,S021,GRO-P0009,W02,SUP05,16.0,82.0,0,85,0.0,0,2876.96,179.81,0.0,0,Cloudy,Winter
2022-02-02,S021,PET-P0012,W02,SUP06,2.0,71.0,0,0,0.0,0,943.26,471.63,0.0,0,Sunny,Winter
2022-02-02,S022,GRO-P0026,W01,SUP19,8.0,32.0,66,0,26.0,0,2507.36,313.42,0.0,0,Sunny,Winter
2022-02-02,S022,SPO-P0013,W01,SUP15,10.0,141.0,0,0,0.0,0,70458.44,5419.88,0.0,0,Sunny,Winter
2022-02-02,S024,GRO-P0020,W04,SUP03,4.0,206.0,0,0,0.0,0,307.16,76.79,0.0,0,Cold,Winter
2022-02-02,S025,FUR-P0024,W07,SUP15,3.0,174.0,0,0,0.0,0,48574.47,16191.49,0.0,0,Cloudy,Winter
2022-02-02,S025,SPO-P0030,W07,SUP09,11.0,81.0,0,56,0.0,0,45758.43,5084.27,0.0,0,Cloudy,Winter
2022-02-03,S001,ELE-P0019,W01,SUP07,16.0,76.0,0,0,0.0,0,9823.36,613.96,0.0,0,Sunny,Winter
2022-02-03,S002,ELE-P0011,W01,SUP07,8.0,76.0,65,0,8.0,0,3683.6,460.45,0.0,0,Sunny,Winter
2022-02-03,S003,CLO-P0028,W02,SUP01,3.0,85.0,0,0,0.0,0,882.72,294.24,0.0,0,Cold,Winter
2022-02-03,S004,CLO-P0031,W02,SUP15,41.0,171.0,0,0,0.0,0,29445.79,718.19,0.0,0,Cold,Winter
2022-02-03,S004,SPO-P0017,W02,SUP13,3.0,111.0,0,0,0.0,0,11524.62,3841.54,0.0,0,Sunny,Winter
2022-02-03,S005,SPO-P0027,W03,SUP11,7.0,148.0,0,155,0.0,0,8707.23,1243.89,0.0,0,Cloudy,Winter
2022-02-03,S005,TOY-P0037,W03,SUP03,3.0,158.0,0,0,0.0,0,1416.42,472.14,0.0,0,Cold,Winter
2022-02-03,S006,TOY-P0008,W02,SUP02,38.0,231.0,0,0,0.0,0,8356.2,219.9,0.0,0,Sunny,Winter
2022-02-03,S006,TOY-P0016,W02,SUP06,10.0,214.0,0,0,0.0,0,922.4,92.24,10.0,1,Cold,Winter
2022-02-03,S007,HOM-P0018,W04,SUP15,11.0,305.0,0,0,0.0,0,25996.08,2166.34,0.0,0,Cold,Winter
2022-02-03,S008,FUR-P0029,W05,SUP03,15.0,118.0,0,0,0.0,0,31827.75,2121.85,39.0,1,Cold,Winter
2022-02-03,S010,CLO-P0015,W01,SUP05,11.0,145.0,0,0,0.0,0,3153.59,286.69,0.0,0,Cold,Winter
2022-02-03,S011,ELE-P0023,W05,SUP10,33.0,187.0,0,0,0.0,0,787181.34,23853.98,0.0,0,Sunny,Winter
2022-02-03,S015,CLO-P0022,W04,SUP17,9.0,54.0,79,0,34.0,0,5799.78,644.42,0.0,0,Sunny,Winter
2022-02-03,S016,ELE-P0008,W06,SUP04,9.0,102.0,0,0,0.0,0,4220.46,468.94,0.0,0,Unknown,Winter
2022-02-03,S016,KIT-P0017,W06,SUP19,18.0,178.0,0,0,0.0,0,9362.16,520.12,0.0,0,Sunny,Winter
2022-02-03,S017,CLO-P0016,W01,SUP05,8.0,260.0,0,0,0.0,0,2187.36,273.42,0.0,0,Sunny,Summer
2022-02-03,S017,HOM-P0018,W01,SUP15,2.0,167.0,0,0,0.0,0,4332.68,2166.34,0.0,0,Sunny,Winter
2022-02-03,S018,STA-P0005,W02,SUP14,9.0,222.0,0,0,0.0,0,3054.51,339.39,16.0,1,Cold,Winter
2022-02-03,S019,PET-P0001,W02,SUP01,7.0,157.0,0,0,0.0,0,5378.94,768.42,0.0,0,Sunny,Winter
2022-02-03,S020,CLO-P0040,W05,SUP14,47.0,47.0,0,60,0.0,0,18208.74,387.42,0.0,0,Cold,Winter
2022-02-03,S020,PET-P0023,W05,SUP18,10.0,219.0,0,0,0.0,0,9016.6,901.66,0.0,0,Sunny,Summer
2022-02-03,S020,STA-P0031,W05,SUP16,19.0,73.0,0,63,0.0,0,15652.39,823.81,0.0,0,Cold,Winter
2022-02-03,S021,KIT-P0027,W02,SUP19,8.0,132.0,0,0,0.0,0,2887.12,360.89,0.0,0,Cold,Winter
2022-02-03,S021,TOY-P0016,W02,SUP06,26.0,111.0,0,0,0.0,0,2664.74,102.49,0.0,0,Sunny,Winter
2022-02-03,S022,BEA-P0035,W01,SUP12,10.0,314.0,0,0,0.0,0,4895.4,489.54,0.0,0,Cloudy,Winter
2022-02-03,S022,TOY-P0017,W01,SUP06,7.0,113.0,0,0,0.0,0,1078.49,154.07,0.0,0,Cloudy,Winter
2022-02-03,S023,TOY-P0030,W05,SUP17,7.0,329.0,0,0,0.0,0,2522.8,360.4,0.0,0,Sunny,Winter
2022-02-03,S024,CLO-P0025,W04,SUP03,14.0,85.0,140,0,0.0,0,14886.9,1063.35,0.0,0,Cloudy,Winter
2022-02-03,S024,TOY-P0016,W04,SUP06,4.0,236.0,0,0,0.0,0,409.96,102.49,0.0,0,Sunny,Winter
2022-02-03,S025,HOM-P0033,W07,SUP03,6.0,107.0,0,0,0.0,0,18356.28,3059.38,0.0,0,Unknown,Winter
2022-02-04,S001,BEA-P0035,W01,SUP12,4.0,147.0,0,0,0.0,0,1958.16,489.54,0.0,0,Cold,Winter
2022-02-04,S001,CLO-P0020,W01,SUP05,9.0,93.0,0,0,0.0,0,1218.69,135.41,0.0,0,Sunny,Winter
2022-02-04,S001,FUR-P0021,W01,SUP10,14.0,69.0,0,0,0.0,0,329454.16,23532.44,0.0,0,Sunny,Winter
2022-02-04,S002,HOM-P0014,W01,SUP10,7.0,116.0,0,0,0.0,0,4713.1,673.3,0.0,0,Sunny,Winter
2022-02-04,S002,PET-P0001,W01,SUP01,4.0,165.0,0,0,0.0,0,3073.68,768.42,0.0,0,Cold,Winter
2022-02-04,S004,CLO-P0026,W02,SUP12,9.0,91.0,0,0,0.0,0,8573.58,952.62,0.0,0,Sunny,Winter
2022-02-04,S005,FUR-P0032,W03,SUP04,6.0,37.0,68,0,13.0,0,18541.86,3090.31,0.0,0,Cold,Winter
2022-02-04,S005,STA-P0020,W03,SUP08,7.0,104.0,0,0,0.0,0,1874.18,267.74,0.0,0,Cloudy,Winter
2022-02-04,S006,ELE-P0012,W02,SUP04,12.0,86.0,0,0,0.0,0,3132.12,261.01,0.0,0,Cold,Winter
2022-02-04,S006,ELE-P0031,W02,SUP09,13.0,67.0,0,81,0.0,0,480344.41,36949.57,21.0,1,Sunny,Winter
2022-02-04,S007,PET-P0010,W04,SUP18,10.0,112.0,0,0,0.0,0,10363.2,1036.32,0.0,0,Cold,Winter
2022-02-04,S008,STA-P0009,W05,SUP01,10.0,64.0,0,0,0.0,0,4904.4,490.44,0.0,0,Cold,Winter
2022-02-04,S009,CLO-P0011,W01,SUP06,12.0,84.0,0,0,0.0,0,6974.28,581.19,0.0,0,Unknown,Winter
2022-02-04,S009,SPO-P0006,W01,SUP17,14.0,64.0,0,0,0.0,0,59367.28,4240.52,0.0,0,Cloudy,Winter
2022-02-04,S010,BEA-P0022,W01,SUP11,18.0,101.0,0,0,0.0,0,20029.5,1112.75,0.0,0,Cold,Winter
2022-02-04,S012,STA-P0008,W05,SUP07,25.0,111.0,0,0,0.0,0,11377.75,455.11,0.0,0,Sunny,Winter
2022-02-04,S013,FUR-P0031,W07,SUP06,9.0,238.0,0,0,0.0,0,39193.47,4354.83,13.0,1,Heatwave,Summer
2022-02-04,S013,STA-P0001,W07,SUP03,2.0,63.0,0,0,0.0,0,1461.72,730.86,0.0,0,Cold,Winter
2022-02-04,S014,ELE-P0005,W07,SUP07,15.0,129.0,0,0,0.0,0,2139.15,142.61,19.0,1,Heatwave,Summer
2022-02-04,S015,PET-P0009,W04,SUP19,32.0,198.0,0,0,0.0,0,31041.92,970.06,0.0,0,Cold,Winter
2022-02-04,S016,ELE-P0013,W06,SUP07,40.0,83.0,0,0,0.0,0,3672.0,91.8,17.0,1,Sunny,Winter
2022-02-04,S016,SPO-P0035,W06,SUP11,8.0,109.0,0,0,0.0,0,28851.04,3606.38,0.0,0,Sunny,Winter
2022-02-04,S016,STA-P0025,W06,SUP02,4.0,171.0,0,0,0.0,0,958.8,239.7,0.0,0,Sunny,Winter
2022-02-04,S017,STA-P0015,W01,SUP04,2.0,169.0,0,0,0.0,0,1578.04,789.02,0.0,0,Cloudy,Winter
2022-02-04,S020,GRO-P0034,W05,SUP17,7.0,386.0,0,0,0.0,0,1199.87,171.41,0.0,0,Cold,Winter
2022-02-04,S020,SPO-P0027,W05,SUP11,14.0,91.0,0,0,0.0,0,14976.5,1069.75,14.0,1,Sunny,Winter
2022-02-04,S021,CLO-P0029,W02,SUP14,18.0,278.0,0,0,0.0,0,18603.54,1033.53,0.0,0,Sunny,Winter
2022-02-04,S022,HOM-P0004,W01,SUP06,6.0,183.0,0,0,0.0,0,9499.38,1583.23,0.0,0,Cold,Winter
2022-02-04,S024,BEA-P0017,W04,SUP09,6.0,117.0,0,78,0.0,0,2349.06,391.51,33.0,1,Cold,Winter
2022-02-04,S024,FUR-P0037,W04,SUP02,28.0,48.0,0,0,0.0,0,811688.92,28988.89,0.0,0,Cold,Winter
2022-02-04,S025,KIT-P0025,W07,SUP05,11.0,336.0,0,0,0.0,0,5594.71,508.61,0.0,0,Cold,Winter
2022-02-05,S001,TOY-P0036,W01,SUP10,5.0,146.0,0,124,0.0,0,3361.45,672.29,0.0,0,Sunny,Summer
2022-02-05,S003,CLO-P0004,W02,SUP06,11.0,112.0,0,0,0.0,0,3670.48,333.68,0.0,0,Cold,Winter
2022-02-05,S003,HOM-P0007,W02,SUP01,7.0,131.0,0,81,0.0,0,27206.9,3886.7,0.0,0,Cold,Winter
2022-02-05,S003,STA-P0015,W02,SUP04,4.0,197.0,0,0,0.0,0,2840.48,710.12,10.0,1,Cloudy,Winter
2022-02-05,S004,HOM-P0033,W02,SUP03,4.0,147.0,0,0,0.0,0,12237.52,3059.38,0.0,0,Cold,Winter
2022-02-05,S005,HOM-P0029,W03,SUP07,8.0,86.0,0,0,0.0,0,4368.8,546.1,0.0,0,Cloudy,Winter
2022-02-05,S006,SPO-P0017,W02,SUP13,13.0,52.5,57,0,7.0,0,49940.02,3841.54,0.0,0,Sunny,Winter
2022-02-05,S006,SPO-P0035,W02,SUP11,2.0,54.0,74,0,12.0,0,7212.76,3606.38,0.0,0,Cloudy,Winter
2022-02-05,S006,TOY-P0029,W02,SUP11,6.0,184.0,0,0,0.0,0,7164.84,1194.14,0.0,0,Cold,Winter
2022-02-05,S008,CLO-P0009,W05,SUP06,47.0,74.0,118,0,16.0,0,8771.61,186.63,0.0,0,Cold,Winter
2022-02-05,S008,CLO-P0021,W05,SUP17,27.0,304.0,0,0,0.0,0,28027.89,1038.07,0.0,0,Cloudy,Winter
2022-02-05,S008,TOY-P0006,W05,SUP06,19.0,81.0,0,0,0.0,0,8697.25,457.75,0.0,0,Cold,Winter
2022-02-05,S010,TOY-P0029,W01,SUP11,9.0,107.0,0,0,0.0,0,10747.26,1194.14,0.0,0,Cold,Winter
2022-02-05,S011,CLO-P0029,W05,SUP14,7.0,263.0,0,0,0.0,0,7234.71,1033.53,0.0,0,Cloudy,Winter
2022-02-05,S011,GRO-P0004,W05,SUP03,29.0,103.0,0,83,0.0,0,15830.52,545.88,0.0,0,Cold,Winter
2022-02-05,S012,CLO-P0021,W05,SUP17,9.0,201.0,0,130,0.0,0,9342.63,1038.07,0.0,0,Unknown,Winter
2022-02-05,S012,FUR-P0029,W05,SUP03,37.0,125.0,0,0,0.0,0,128702.65,3478.45,0.0,0,Sunny,Winter
2022-02-05,S012,PET-P0012,W05,SUP06,31.0,145.0,0,167,0.0,0,14620.53,471.63,0.0,0,Sunny,Summer
2022-02-05,S014,TOY-P0008,W07,SUP02,4.0,155.0,0,0,0.0,0,879.6,219.9,0.0,0,Sunny,Summer
2022-02-05,S015,BEA-P0019,W04,SUP18,4.0,65.0,0,0,0.0,0,1499.88,374.97,0.0,0,Cold,Winter
2022-02-05,S015,GRO-P0020,W04,SUP03,2.0,179.0,0,0,0.0,0,153.58,76.79,0.0,0,Cold,Winter
2022-02-05,S015,PET-P0033,W04,SUP18,11.0,146.0,0,0,0.0,0,8455.26,768.66,0.0,0,Unknown,Winter
2022-02-05,S015,STA-P0022,W04,SUP04,10.0,106.0,0,0,0.0,0,6058.2,605.82,0.0,0,Cold,Winter
2022-02-05,S016,CLO-P0018,W06,SUP06,9.0,66.0,0,0,0.0,0,4975.74,552.86,0.0,0,Cold,Winter
2022-02-05,S016,HOM-P0005,W06,SUP03,7.0,164.0,0,0,0.0,0,3544.52,506.36,0.0,0,Cold,Winter
2022-02-05,S016,PET-P0020,W06,SUP10,10.0,146.0,0,0,0.0,0,9831.5,983.15,0.0,0,Cold,Winter
2022-02-05,S017,FUR-P0014,W01,SUP02,8.0,138.0,0,0,0.0,0,1297.84,162.23,0.0,0,Cloudy,Winter
2022-02-05,S017,FUR-P0030,W01,SUP07,14.0,153.0,0,0,0.0,0,89503.12,6393.08,0.0,0,Sunny,Winter
2022-02-05,S017,KIT-P0011,W01,SUP18,7.0,211.0,0,0,0.0,0,24179.96,3454.28,0.0,0,Cloudy,Winter
2022-02-05,S019,GRO-P0037,W02,SUP10,3.0,35.0,0,0,0.0,0,840.09,280.03,0.0,0,Cloudy,Summer
2022-02-05,S019,STA-P0014,W02,SUP13,11.0,149.0,0,0,0.0,0,1303.72,118.52,0.0,0,Sunny,Winter
2022-02-05,S020,STA-P0003,W05,SUP20,3.0,78.0,0,0,0.0,0,1338.72,446.24,0.0,0,Sunny,Winter
2022-02-05,S021,KIT-P0003,W02,SUP15,12.0,164.5,0,0,0.0,0,26900.04,2241.67,0.0,0,Cold,Winter
2022-02-05,S021,STA-P0012,W02,SUP11,8.0,269.0,0,0,0.0,0,2171.84,271.48,9.0,1,Sunny,Winter
2022-02-05,S023,BEA-P0020,W05,SUP05,7.0,85.0,125,0,7.0,0,5538.4,791.2,0.0,0,Cold,Winter
2022-02-05,S023,ELE-P0016,W05,SUP04,24.0,73.0,101,0,11.0,0,7279.68,303.32,0.0,0,Sunny,Winter
2022-02-05,S023,TOY-P0001,W05,SUP02,11.0,131.0,0,0,0.0,0,5208.06,473.46,0.0,0,Cloudy,Winter
2022-02-05,S024,FUR-P0010,W04,SUP02,6.0,94.0,0,0,0.0,0,1379.52,229.92,14.0,1,Cold,Winter
2022-02-05,S024,FUR-P0039,W04,SUP11,5.0,170.0,0,0,0.0,0,90367.05,18073.41,0.0,0,Cold,Winter
2022-02-05,S024,GRO-P0003,W04,SUP03,7.0,61.0,0,0,0.0,0,1016.4,145.2,0.0,0,Cloudy,Winter
2022-02-05,S025,GRO-P0024,W07,SUP10,11.0,117.0,0,0,0.0,0,5242.6,476.6,0.0,0,Sunny,Winter
2022-02-05,S025,SPO-P0034,W07,SUP02,3.0,226.0,0,0,0.0,0,15712.38,5237.46,0.0,0,Cloudy,Winter
2022-02-06,S002,PET-P0015,W01,SUP11,7.0,115.0,0,0,0.0,0,8700.3,1242.9,10.0,1,Cold,Winter
2022-02-06,S002,SPO-P0005,W01,SUP17,14.0,203.0,0,0,0.0,0,6430.48,459.32,0.0,0,Cold,Winter
2022-02-06,S002,SPO-P0025,W01,SUP20,5.0,79.0,0,0,0.0,0,26617.85,5323.57,0.0,0,Sunny,Winter
2022-02-06,S004,FUR-P0012,W02,SUP08,12.0,98.0,0,0,0.0,0,1798.68,149.89,0.0,0,Cold,Winter
2022-02-06,S004,GRO-P0014,W02,SUP01,14.0,106.0,0,0,0.0,0,3464.44,247.46,0.0,0,Cold,Winter
2022-02-06,S004,HOM-P0033,W02,SUP03,8.0,139.0,0,0,0.0,0,24475.04,3059.38,0.0,0,Sunny,Winter
2022-02-06,S005,TOY-P0009,W03,SUP06,2.0,103.0,0,0,0.0,0,317.52,158.76,0.0,0,Sunny,Winter
2022-02-06,S006,BEA-P0011,W02,SUP15,9.0,129.0,0,0,0.0,0,8438.4,937.6,0.0,0,Sunny,Winter
2022-02-06,S006,BEA-P0030,W02,SUP12,37.0,127.0,0,0,0.0,0,19916.73,538.29,0.0,0,Sunny,Winter
2022-02-06,S006,ELE-P0009,W02,SUP04,19.0,86.0,0,0,0.0,0,2684.89,141.31,0.0,0,Cold,Winter
2022-02-06,S006,PET-P0029,W02,SUP11,9.0,77.0,0,0,0.0,0,15974.97,1452.27,11.0,1,Cloudy,Winter
2022-02-06,S006,TOY-P0029,W02,SUP11,11.0,173.0,0,0,0.0,0,13135.54,1194.14,0.0,0,Cloudy,Winter
2022-02-06,S007,HOM-P0015,W04,SUP01,9.0,74.0,0,0,0.0,0,9044.1,1004.9,0.0,0,Cold,Winter
2022-02-06,S008,GRO-P0024,W05,SUP10,63.0,76.0,0,0,0.0,0,30025.8,476.6,0.0,0,Rain,Monsoon
2022-02-06,S009,ELE-P0034,W01,SUP01,6.0,171.0,0,0,0.0,0,54052.32,9008.72,0.0,0,Cold,Winter
2022-02-06,S009,STA-P0008,W01,SUP07,30.0,62.0,0,0,0.0,0,12015.0,400.5,12.0,1,Cloudy,Winter
2022-02-06,S011,ELE-P0039,W05,SUP04,8.0,67.0,0,58,0.0,0,249917.92,31239.74,13.0,1,Cold,Winter
2022-02-06,S011,PET-P0017,W05,SUP05,7.0,141.0,0,0,0.0,0,4274.48,610.64,0.0,0,Sunny,Winter
2022-02-06,S011,SPO-P0018,W05,SUP11,10.0,154.0,0,0,0.0,0,14937.6,1493.76,0.0,0,Cold,Winter
2022-02-06,S011,SPO-P0024,W05,SUP07,9.0,190.0,0,0,0.0,0,60102.09,6678.01,0.0,0,Cold,Winter
2022-02-06,S012,STA-P0008,W05,SUP07,5.0,106.0,0,0,0.0,0,2275.55,455.11,0.0,0,Cold,Winter
2022-02-06,S013,CLO-P0008,W07,SUP06,11.0,111.0,0,0,0.0,0,7870.61,715.51,0.0,0,Sunny,Winter
2022-02-06,S014,FUR-P0020,W07,SUP02,19.0,130.0,0,0,0.0,0,12033.84,633.36,0.0,0,Cold,Winter
2022-02-06,S017,CLO-P0021,W01,SUP17,11.0,55.0,155,0,29.0,0,11418.77,1038.07,0.0,0,Cold,Winter
2022-02-06,S018,PET-P0015,W02,SUP11,11.0,246.0,0,215,0.0,0,15191.0,1381.0,0.0,0,Cloudy,Monsoon
2022-02-06,S021,GRO-P0038,W02,SUP09,8.0,64.0,0,0,0.0,0,4166.8,520.85,0.0,0,Cloudy,Winter
2022-02-06,S021,STA-P0022,W02,SUP04,21.0,31.0,89,0,9.0,0,12722.22,605.82,0.0,0,Cloudy,Winter
2022-02-06,S021,TOY-P0006,W02,SUP06,4.0,217.0,0,0,0.0,0,1702.84,425.71,7.0,1,Cold,Winter
2022-02-06,S023,FUR-P0010,W05,SUP02,8.0,118.0,0,0,0.0,0,2138.8,267.35,0.0,0,Sunny,Winter
2022-02-06,S023,PET-P0005,W05,SUP07,14.0,147.0,0,161,0.0,0,15979.18,1141.37,19.0,1,Cold,Winter
2022-02-06,S024,KIT-P0006,W04,SUP12,12.0,224.0,0,0,0.0,0,74189.88,6182.49,0.0,0,Sunny,Winter
2022-02-06,S024,PET-P0013,W04,SUP05,16.0,125.0,0,0,0.0,0,34560.8,2160.05,0.0,0,Cold,Winter
2022-02-06,S025,ELE-P0019,W07,SUP07,4.0,177.0,0,0,0.0,0,2455.84,613.96,0.0,0,Cloudy,Winter
2022-02-06,S025,PET-P0033,W07,SUP18,8.0,121.0,0,0,0.0,0,6149.28,768.66,0.0,0,Cold,Winter
2022-02-06,S025,STA-P0028,W07,SUP05,24.0,19.0,62,0,6.0,0,8113.92,338.08,0.0,0,Sunny,Winter
2022-02-07,S001,CLO-P0034,W01,SUP08,4.0,275.0,0,0,0.0,0,4074.4,1018.6,0.0,0,Sunny,Winter
2022-02-07,S001,HOM-P0009,W01,SUP20,11.0,111.0,0,0,0.0,0,33011.11,3001.01,0.0,0,Sunny,Winter
2022-02-07,S001,SPO-P0026,W01,SUP05,5.0,187.0,0,0,0.0,0,3643.25,728.65,31.0,1,Cold,Winter
2022-02-07,S002,CLO-P0038,W01,SUP14,14.0,219.0,0,0,0.0,0,14771.4,1055.1,0.0,0,Sunny,Winter
2022-02-07,S003,PET-P0035,W02,SUP02,11.0,62.0,0,0,0.0,0,4156.35,377.85,0.0,0,Cold,Winter
2022-02-07,S004,HOM-P0019,W02,SUP10,5.0,83.0,0,0,0.0,0,18097.55,3619.51,0.0,0,Cold,Winter
2022-02-07,S005,STA-P0020,W03,SUP08,4.0,87.0,0,0,0.0,0,1070.96,267.74,0.0,0,Storm,Monsoon
2022-02-07,S006,KIT-P0011,W02,SUP18,7.0,252.0,0,0,0.0,0,24179.96,3454.28,0.0,0,Cloudy,Winter
2022-02-07,S006,KIT-P0024,W02,SUP05,14.0,80.0,0,0,0.0,0,43304.66,3093.19,0.0,0,Sunny,Winter
2022-02-07,S006,SPO-P0017,W02,SUP13,9.0,11.0,66,0,10.0,0,34573.86,3841.54,0.0,0,Cold,Winter
2022-02-07,S007,GRO-P0012,W04,SUP05,6.0,102.0,0,0,0.0,0,3142.2,523.7,0.0,0,Sunny,Winter
2022-02-07,S007,SPO-P0007,W04,SUP14,16.0,208.0,0,0,0.0,0,79989.92,4999.37,0.0,0,Rain,Monsoon
2022-02-07,S009,FUR-P0039,W01,SUP11,11.0,151.0,0,0,0.0,0,198807.51,18073.41,0.0,0,Cloudy,Monsoon
2022-02-07,S010,CLO-P0022,W01,SUP17,9.0,49.0,84,0,29.0,0,5799.78,644.42,0.0,0,Cloudy,Winter
2022-02-07,S010,HOM-P0029,W01,SUP07,2.0,190.0,0,0,0.0,0,1092.2,546.1,0.0,0,Cold,Winter
2022-02-07,S012,ELE-P0020,W05,SUP04,4.0,178.0,0,110,0.0,0,1349.36,337.34,0.0,0,Sunny,Winter
2022-02-07,S012,ELE-P0035,W05,SUP04,11.0,207.0,0,0,0.0,0,62414.99,5674.09,31.0,1,Cloudy,Winter
2022-02-07,S012,SPO-P0014,W05,SUP16,29.0,158.0,0,0,0.0,0,185055.38,6381.22,0.0,0,Cold,Winter
